question_index,image_index,question_id,question_string,answer,figure_type,question_type
10963,130,0,Is Cadet Blue the minimum?,1,vbar_categorical,categorical_minimum
10964,130,3,Is Tan greater than Green?,1,vbar_categorical,categorical_greater_than
10965,130,3,Is Green greater than Tan?,0,vbar_categorical,categorical_greater_than
10966,12199,1,Is Dark Olive the maximum?,1,pie,categorical_maximum
10967,12199,1,Is Burlywood the maximum?,0,pie,categorical_maximum
10968,12199,0,Is Burlywood the minimum?,0,pie,categorical_minimum
10969,12199,2,Is Burlywood less than Light Coral?,1,pie,categorical_less_than
10970,12199,2,Is Light Coral less than Burlywood?,0,pie,categorical_less_than
10971,12059,10,Does Dark Magenta have the lowest value?,0,line,continuous_global_minimum
10972,12059,7,Does Dark Magenta have the maximum area under the curve?,0,line,continuous_maximum_auc
10973,12059,8,Is Dark Slate the smoothest?,1,line,continuous_smoothest
10974,12059,9,Is Dark Periwinkle the roughest?,1,line,continuous_roughest
10975,12059,11,Does Dark Slate have the highest value?,1,line,continuous_global_maximum
10976,8105,4,Is Web Gray the low median?,0,vbar_categorical,categorical_low_median
10977,8105,2,Is Dark Gray less than Web Gray?,1,vbar_categorical,categorical_less_than
10978,8105,5,Is Dark Gray the high median?,0,vbar_categorical,categorical_high_median
10979,8105,3,Is Web Gray greater than Dark Gray?,1,vbar_categorical,categorical_greater_than
10980,8105,2,Is Web Gray less than Dark Gray?,0,vbar_categorical,categorical_less_than
10981,12134,12,Is Black less than Lawn Green?,1,line,continuous_less_than
10982,12134,10,Does Sienna have the lowest value?,1,line,continuous_global_minimum
10983,12134,8,Is Sienna the smoothest?,1,line,continuous_smoothest
10984,16069,14,Does Sienna intersect Indian Red?,1,line,continuous_intersect
10985,16069,13,Is Deep Pink greater than Indian Red?,1,line,continuous_greater_than
10986,16069,10,Does Slate have the lowest value?,0,line,continuous_global_minimum
10987,16069,13,Is Sienna greater than Indian Red?,0,line,continuous_greater_than
10988,16069,11,Does Black have the highest value?,1,line,continuous_global_maximum
10989,16166,5,Is Dark Cyan the high median?,1,vbar_categorical,categorical_high_median
10990,16166,3,Is Violet greater than Tan?,0,vbar_categorical,categorical_greater_than
10991,16166,1,Is Tan the maximum?,0,vbar_categorical,categorical_maximum
10992,16166,2,Is Violet less than Tan?,1,vbar_categorical,categorical_less_than
10993,16166,5,Is Dark Magenta the high median?,0,vbar_categorical,categorical_high_median
10994,12105,5,Is Chocolate the high median?,1,vbar_categorical,categorical_high_median
10995,12105,5,Is Dark Cyan the high median?,0,vbar_categorical,categorical_high_median
10996,12105,2,Is Lime Green less than Dark Periwinkle?,0,vbar_categorical,categorical_less_than
10997,12105,2,Is Dark Periwinkle less than Lime Green?,1,vbar_categorical,categorical_less_than
10998,12105,1,Is Dark Periwinkle the maximum?,0,vbar_categorical,categorical_maximum
10999,12061,4,Is Seafoam the low median?,0,hbar_categorical,categorical_low_median
11000,12061,4,Is Orange the low median?,1,hbar_categorical,categorical_low_median
11001,12061,2,Is Seafoam less than Orange?,0,hbar_categorical,categorical_less_than
11002,12061,3,Is Seafoam greater than Orange?,1,hbar_categorical,categorical_greater_than
11003,12061,2,Is Orange less than Seafoam?,1,hbar_categorical,categorical_less_than
11004,194,11,Does Aqua have the highest value?,0,dot_line,continuous_global_maximum
11005,194,9,Is Dark Salmon the roughest?,1,dot_line,continuous_roughest
11006,194,9,Is Aqua the roughest?,0,dot_line,continuous_roughest
11007,194,7,Does Aqua have the maximum area under the curve?,0,dot_line,continuous_maximum_auc
11008,194,12,Is Dark Blue less than Aqua?,1,dot_line,continuous_less_than
11009,12213,8,Is Lawn Green the smoothest?,0,line,continuous_smoothest
11010,12213,7,Does Dim Gray have the maximum area under the curve?,0,line,continuous_maximum_auc
11011,12213,13,Is Dark Olive greater than Dim Gray?,1,line,continuous_greater_than
11012,12213,6,Does Dim Gray have the minimum area under the curve?,1,line,continuous_minimum_auc
11013,12213,10,Does Dim Gray have the lowest value?,1,line,continuous_global_minimum
11014,8140,11,Does Peru have the highest value?,1,dot_line,continuous_global_maximum
11015,8140,9,Is Steel Blue the roughest?,1,dot_line,continuous_roughest
11016,8140,7,Does Peru have the maximum area under the curve?,1,dot_line,continuous_maximum_auc
11017,8140,13,Is Peru greater than Steel Blue?,0,dot_line,continuous_greater_than
11018,8140,14,Does Peru intersect Steel Blue?,1,dot_line,continuous_intersect
11019,8107,11,Does Rosy Brown have the highest value?,0,line,continuous_global_maximum
11020,8107,10,Does Hot Pink have the lowest value?,1,line,continuous_global_minimum
11021,8107,9,Is Rosy Brown the roughest?,0,line,continuous_roughest
11022,8107,8,Is Rosy Brown the smoothest?,0,line,continuous_smoothest
11023,8107,7,Does Rosy Brown have the maximum area under the curve?,0,line,continuous_maximum_auc
11024,4100,11,Does Forest Green have the highest value?,0,dot_line,continuous_global_maximum
11025,4100,7,Does Blue Violet have the maximum area under the curve?,1,dot_line,continuous_maximum_auc
11026,4100,13,Is Blue Violet greater than Medium Purple?,1,dot_line,continuous_greater_than
11027,4100,13,Is Blue Violet greater than Forest Green?,0,dot_line,continuous_greater_than
11028,4100,8,Is Forest Green the smoothest?,0,dot_line,continuous_smoothest
11029,12133,1,Is Cornflower the maximum?,0,hbar_categorical,categorical_maximum
11030,12133,3,Is Khaki greater than Cornflower?,1,hbar_categorical,categorical_greater_than
11031,12133,4,Is Dark Green the low median?,1,hbar_categorical,categorical_low_median
11032,12133,0,Is Steel Blue the minimum?,1,hbar_categorical,categorical_minimum
11033,12133,1,Is Khaki the maximum?,1,hbar_categorical,categorical_maximum
11034,16103,13,Is Medium Aqua greater than Medium Blue?,1,dot_line,continuous_greater_than
11035,16103,11,Does Dark Green have the highest value?,1,dot_line,continuous_global_maximum
11036,16103,7,Does Tomato have the maximum area under the curve?,1,dot_line,continuous_maximum_auc
11037,16103,14,Does Medium Blue intersect Tomato?,0,dot_line,continuous_intersect
11038,16103,8,Is Medium Blue the smoothest?,0,dot_line,continuous_smoothest
11039,16147,2,Is Lime Green less than Dim Gray?,1,pie,categorical_less_than
11040,16147,0,Is Dark Slate the minimum?,1,pie,categorical_minimum
11041,16147,5,Is Lime Green the high median?,1,pie,categorical_high_median
11042,16147,2,Is Dim Gray less than Lime Green?,0,pie,categorical_less_than
11043,16147,1,Is Deep Pink the maximum?,1,pie,categorical_maximum
11044,12221,3,Is Web Green greater than Dark Violet?,1,vbar_categorical,categorical_greater_than
11045,12221,1,Is Medium Mint the maximum?,1,vbar_categorical,categorical_maximum
11046,12221,2,Is Web Green less than Dark Violet?,0,vbar_categorical,categorical_less_than
11047,12221,0,Is Web Green the minimum?,0,vbar_categorical,categorical_minimum
11048,12221,5,Is Dark Seafoam the high median?,1,vbar_categorical,categorical_high_median
11049,12194,0,Is Purple the minimum?,0,hbar_categorical,categorical_minimum
11050,12194,2,Is Dark Green less than Purple?,1,hbar_categorical,categorical_less_than
11051,203,14,Does Saddle Brown intersect Dark Orchid?,0,dot_line,continuous_intersect
11052,203,13,Is Dark Orchid greater than Red?,1,dot_line,continuous_greater_than
11053,203,7,Does Dark Orchid have the maximum area under the curve?,1,dot_line,continuous_maximum_auc
11054,203,6,Does Saddle Brown have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
11055,203,10,Does Light Slate have the lowest value?,1,dot_line,continuous_global_minimum
11056,12229,14,Does Saddle Brown intersect Dark Turquoise?,1,dot_line,continuous_intersect
11057,12229,9,Is Khaki the roughest?,0,dot_line,continuous_roughest
11058,12229,13,Is Saddle Brown greater than Dark Turquoise?,0,dot_line,continuous_greater_than
11059,12229,8,Is Khaki the smoothest?,0,dot_line,continuous_smoothest
11060,12229,9,Is Peru the roughest?,1,dot_line,continuous_roughest
11061,8160,10,Does Light Coral have the lowest value?,1,line,continuous_global_minimum
11062,8160,13,Is Light Coral greater than Tan?,0,line,continuous_greater_than
11063,8160,7,Does Dark Seafoam have the maximum area under the curve?,1,line,continuous_maximum_auc
11064,8160,6,Does Navy Blue have the minimum area under the curve?,0,line,continuous_minimum_auc
11065,8160,12,Is Light Coral less than Tan?,0,line,continuous_less_than
11066,4097,0,Is Burlywood the minimum?,0,vbar_categorical,categorical_minimum
11067,4097,2,Is Burlywood less than Tan?,0,vbar_categorical,categorical_less_than
11068,4097,4,Is Burlywood the low median?,0,vbar_categorical,categorical_low_median
11069,4097,2,Is Tan less than Burlywood?,1,vbar_categorical,categorical_less_than
11070,4097,3,Is Burlywood greater than Tan?,1,vbar_categorical,categorical_greater_than
11071,8175,14,Does Magenta intersect Dark Khaki?,0,line,continuous_intersect
11072,8175,9,Is Hot Pink the roughest?,1,line,continuous_roughest
11073,8175,7,Does Dark Khaki have the maximum area under the curve?,0,line,continuous_maximum_auc
11074,8175,6,Does Magenta have the minimum area under the curve?,1,line,continuous_minimum_auc
11075,8175,11,Does Medium Turquoise have the highest value?,0,line,continuous_global_maximum
11076,8207,1,Is Olive the maximum?,0,hbar_categorical,categorical_maximum
11077,8207,3,Is Olive greater than Medium Blue?,0,hbar_categorical,categorical_greater_than
11078,8207,4,Is Medium Blue the low median?,0,hbar_categorical,categorical_low_median
11079,8207,2,Is Olive less than Medium Blue?,1,hbar_categorical,categorical_less_than
11080,8207,3,Is Medium Blue greater than Olive?,1,hbar_categorical,categorical_greater_than
11081,131,12,Is Orange Red less than Maroon?,1,dot_line,continuous_less_than
11082,131,6,Does Midnight Blue have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
11083,131,14,Does Medium Orchid intersect Maroon?,1,dot_line,continuous_intersect
11084,131,9,Is Medium Orchid the roughest?,0,dot_line,continuous_roughest
11085,131,8,Is Bubblegum the smoothest?,1,dot_line,continuous_smoothest
11086,8154,2,Is Light Green less than Medium Blue?,1,hbar_categorical,categorical_less_than
11087,8154,5,Is Medium Blue the high median?,1,hbar_categorical,categorical_high_median
11088,8154,0,Is Light Green the minimum?,1,hbar_categorical,categorical_minimum
11089,8154,4,Is Medium Blue the low median?,1,hbar_categorical,categorical_low_median
11090,8154,5,Is Violet Red the high median?,0,hbar_categorical,categorical_high_median
11091,217,6,Does Medium Orchid have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
11092,217,9,Is Forest Green the roughest?,0,dot_line,continuous_roughest
11093,217,13,Is Forest Green greater than Medium Orchid?,1,dot_line,continuous_greater_than
11094,8057,6,Does Dark Seafoam have the minimum area under the curve?,1,line,continuous_minimum_auc
11095,8057,12,Is Medium Periwinkle less than Sky Blue?,1,line,continuous_less_than
11096,8057,11,Does Sky Blue have the highest value?,1,line,continuous_global_maximum
11097,4086,5,Is Black the high median?,0,pie,categorical_high_median
11098,4086,5,Is Sandy Brown the high median?,1,pie,categorical_high_median
11099,4086,4,Is Sandy Brown the low median?,1,pie,categorical_low_median
11100,4086,1,Is Light Sky Blue the maximum?,1,pie,categorical_maximum
11101,4086,2,Is Medium Mint less than Black?,1,pie,categorical_less_than
11102,12091,2,Is Dark Gray less than Sienna?,0,pie,categorical_less_than
11103,12091,1,Is Dark Olive the maximum?,1,pie,categorical_maximum
11104,12091,5,Is Dark Gray the high median?,1,pie,categorical_high_median
11105,12091,0,Is Sienna the minimum?,1,pie,categorical_minimum
11106,12091,5,Is Sienna the high median?,0,pie,categorical_high_median
11107,4204,4,Is Violet the low median?,1,vbar_categorical,categorical_low_median
11108,4204,5,Is Chartreuse the high median?,0,vbar_categorical,categorical_high_median
11109,111,7,Does Dark Seafoam have the maximum area under the curve?,1,line,continuous_maximum_auc
11110,111,8,Is Dark Seafoam the smoothest?,1,line,continuous_smoothest
11111,111,6,Does Dark Khaki have the minimum area under the curve?,0,line,continuous_minimum_auc
11112,111,11,Does Dark Seafoam have the highest value?,1,line,continuous_global_maximum
11113,111,9,Is Dark Seafoam the roughest?,0,line,continuous_roughest
11114,4153,10,Does Steel Blue have the lowest value?,1,dot_line,continuous_global_minimum
11115,4153,12,Is Brown less than Light Seafoam?,1,dot_line,continuous_less_than
11116,4153,12,Is Medium Seafoam less than Red?,0,dot_line,continuous_less_than
11117,4153,14,Does Brown intersect Light Seafoam?,0,dot_line,continuous_intersect
11118,4153,6,Does Steel Blue have the minimum area under the curve?,1,dot_line,continuous_minimum_auc
11119,8112,5,Is Green the high median?,0,pie,categorical_high_median
11120,8112,0,Is Teal the minimum?,0,pie,categorical_minimum
11121,8112,1,Is Teal the maximum?,0,pie,categorical_maximum
11122,8112,5,Is Dark Slate the high median?,1,pie,categorical_high_median
11123,8112,4,Is Dark Slate the low median?,0,pie,categorical_low_median
11124,4253,8,Is Dim Gray the smoothest?,0,line,continuous_smoothest
11125,4253,11,Does Sky Blue have the highest value?,1,line,continuous_global_maximum
11126,4253,6,Does Dim Gray have the minimum area under the curve?,1,line,continuous_minimum_auc
11127,4253,13,Is Sky Blue greater than Dim Gray?,1,line,continuous_greater_than
11128,4253,14,Does Dim Gray intersect Sky Blue?,0,line,continuous_intersect
11129,4068,1,Is Dark Gray the maximum?,0,vbar_categorical,categorical_maximum
11130,4068,3,Is Lawn Green greater than Dark Gray?,0,vbar_categorical,categorical_greater_than
11131,4068,2,Is Dark Gray less than Lawn Green?,0,vbar_categorical,categorical_less_than
11132,4068,4,Is Dark Gray the low median?,1,vbar_categorical,categorical_low_median
11133,4068,2,Is Lawn Green less than Dark Gray?,1,vbar_categorical,categorical_less_than
11134,8071,2,Is Tan less than Salmon?,1,vbar_categorical,categorical_less_than
11135,8071,3,Is Tan greater than Salmon?,0,vbar_categorical,categorical_greater_than
11136,8071,4,Is Tan the low median?,0,vbar_categorical,categorical_low_median
11137,8071,1,Is Dark Seafoam the maximum?,1,vbar_categorical,categorical_maximum
11138,8071,4,Is Chartreuse the low median?,1,vbar_categorical,categorical_low_median
11139,209,3,Is Yellow greater than Web Maroon?,0,pie,categorical_greater_than
11140,209,1,Is Web Maroon the maximum?,1,pie,categorical_maximum
11141,209,3,Is Web Maroon greater than Yellow?,1,pie,categorical_greater_than
11142,209,4,Is Web Maroon the low median?,0,pie,categorical_low_median
11143,209,4,Is Yellow the low median?,1,pie,categorical_low_median
11144,12247,0,Is Web Green the minimum?,1,pie,categorical_minimum
11145,12247,4,Is Web Green the low median?,0,pie,categorical_low_median
11146,155,0,Is Lime Green the minimum?,0,vbar_categorical,categorical_minimum
11147,155,2,Is Yellow less than Lime Green?,1,vbar_categorical,categorical_less_than
11148,12143,3,Is Cyan greater than Light Green?,1,hbar_categorical,categorical_greater_than
11149,12143,1,Is Cyan the maximum?,1,hbar_categorical,categorical_maximum
11150,12143,2,Is Cyan less than Light Green?,0,hbar_categorical,categorical_less_than
11151,12143,3,Is Light Green greater than Cyan?,0,hbar_categorical,categorical_greater_than
11152,12143,4,Is Violet Red the low median?,1,hbar_categorical,categorical_low_median
